  211797A   22 18.9 +37 46  A9IIIp     6.192   0.069   0.272   0.219  4 2*
  211797AB  22 18.9 +37 46  A9IIIp     6.109   0.069   0.306   0.235  3 3*
  211797B   22 18.9 +37 46             8.776  -0.085   0.581   0.488  4 >*
  211799    22 19.1 +28 51  F8V        7.181  -0.044   0.548   0.443  4 2
  211800    22 19.4 +15 33  K2V        6.917   1.933   1.711   1.354  4 6
  211811    22 19.2 +33 30  K0 ^       7.120   0.608   1.016   0.720  4 2
  211833    22 18.2 +62 48  K3III      5.762   1.220   1.292   0.887  5 2
  211836    22 19.3 +34 32  K2 ^       7.071   0.888   1.156   0.822  4 4
  211838    22 20.2 -07 49  B8IIIpMnHg 5.349  -0.411  -0.038  -0.019  4 2*
  211924AB  22 20.5 +05 47  B5IV       5.366  -0.587  -0.012   0.006  4 2*
  211960    22 20.7 +14 02  K0 ^       6.552   0.474   0.960   0.704  4 4
  211971    22 19.4 +60 09  A2Ib       6.897   0.445   0.985   0.914  4 4
  211976    22 20.9 +08 11  F6V        6.185  -0.174   0.444   0.393  4 2
  212002    22 20.5 +37 18  K0 ^       6.900   1.166   1.304   0.876  4 2
  212043    22 20.1 +56 55  B6II       6.559  -0.457  -0.068  -0.037  5 3
  212044    22 20.4 +51 52  B1Vpnne    7.079  -1.159   0.044   0.199  6 v*
  212047    22 21.0 +26 56  M4III      6.527   1.694   1.634   1.756  6 v*
  212061A   22 21.7 -01 23  A0V        3.848  -0.081  -0.042  -0.046  4 3*
  212071    22 20.7 +50 59  K2         6.401   0.798   1.224   0.854  4 2
  212075    22 21.5 +14 22  A7V        6.944   0.049   0.237   0.205  4 3
  212076    22 21.5 +12 12  B2IV-Ve    4.972  -1.053  -0.133  -0.030  4 3*
  212097A   22 21.3 +28 20  B9III      4.798  -0.240  -0.011   0.013  4 3*
  212120A   22 21.0 +46 32  B6V        4.556  -0.651  -0.099  -0.064  4 2*
  212136    22 20.6 +58 25  G8III      6.465   0.639   1.003   0.705  6 2*
  212150    22 18.3 +76 29  A1Vn       6.628  -0.026   0.011   0.057  4 2
  212152    22 20.7 +60 06  A2 ^       8.486   0.091   0.256   0.237  1 -
  212185    22 21.4 +45 39  Mb ^       8.944   1.382   1.784   2.765  4 v*
  212186    22 22.1 +15 39  A0         6.684  -0.075  -0.023  -0.034  4 2
  212212A   22 21.9 +40 40  K2III      6.551   1.237   1.347   0.968  4 2*
  212222    22 21.8 +42 05  B5V        6.391  -0.639  -0.073  -0.060  4 2*
  212318    22 23.5 +00 37  A2         6.951   0.086   0.186   0.146  4 4*
  212320    22 23.5 -07 12  G6IIIBaII  5.928   0.481   1.021   0.689  4 3
  212334    22 22.8 +36 40  K0 ^       6.462   0.711   1.076   0.772  4 2
  212365    22 21.9 +63 08  A0 ^       6.962   0.144   0.082   0.077  5 2
  212391/2  22 21.8 +66 42  G5III+A2V  6.628   0.367   0.631   0.560  8 3*
  212395AB  22 23.7 +20 51  F7V        6.219  -0.154   0.516   0.443  6 2*
  212396    22 24.1 -10 12  K0 ^       7.159   1.503   1.423   1.025  4 4
  212404AB  22 24.1 -04 50  A0V        5.784  -0.138  -0.026  -0.031  4 2*
  212430    22 24.4 -13 32  G6.5III    5.777   0.527   0.979   0.723  4 2
  212442    22 24.0 +15 17  B9V        6.787  -0.287  -0.072  -0.060  4 4
  212454    22 23.0 +57 17  B8III-IV   6.184  -0.688  -0.116  -0.055  4 3
  212466    22 23.1 +55 58  G8-M0Ia-0  6.929   2.480   2.449   1.727  6 v*
  212468AB  22 23.6 +45 21  G5 ^       7.096   0.381   0.893   0.694  6 3*
  212474    22 24.6 -01 11  K0 ^       6.746   0.562   1.029   0.737  4 2
  212487    22 23.9 +38 34  F5IV:      6.184  -0.113   0.491   0.409  4 1
  212495    22 23.0 +62 25  A1V        6.051   0.091   0.023   0.033  5 2
  212496    22 23.6 +52 14  G8.5IIIb   4.441   0.612   1.031   0.765  4 2*
  212500    22 24.4 +16 16  F4III      6.937   0.206   0.412   0.359  4 4
  212511    22 23.6 +51 12  A3 ^       7.406   0.356   0.169   0.210  6 4
  212566    22 23.8 +58 32  F0         7.091   0.109   0.305   0.272  4 2
  212571    22 25.3 +01 23  B1Ve       4.654  -1.281  -0.059   0.152  4 7*
  212593    22 24.5 +49 29  B9Iab      4.591  -0.424   0.078   0.138  4 2
  212611    22 25.0 +32 47  A2 ^       7.071   0.088   0.162   0.105  5 4
  212670    22 25.7 +18 27  K0         6.272   0.996   1.228   0.898  4 2
  212688    22 24.2 +65 11  K2 ^       8.342   1.608   1.596   1.174  2 7
  212691    22 25.1 +51 15  Ma ^       6.547   1.986   1.724   1.448  6 5*
  212695    22 26.2 -02 47  F5 ^       6.947  -0.164   0.439   0.380  4 2
  212710    22 13.2 +86 06  B9.5Vn     5.276  -0.069  -0.033  -0.024  4 4
  212712    22 25.4 +50 24  B9 ^       7.336  -0.197   0.042   0.071  4 4
  212717    22 26.6 -07 23  F0 ^       6.854   0.019   0.306   0.264  4 5
  212734    22 26.1 +25 56  A0         7.057   0.114   0.048   0.045  4 3
  212741    22 26.7 -11 14  A3 ^       6.973  -0.002   0.273   0.222  4 4
  212750    22 26.1 +28 31  K1III      7.129   0.725   1.061   0.755  4 4
  212754    22 26.6 +04 24  F7V        5.754  -0.083   0.526   0.436  4 2
  212774    22 13.2 +86 13  K0 ^       6.592   1.051   1.210   0.872  4 4
  212807    22 25.0 +65 16  S5.7e      8.329   1.515   1.596   1.168  2 3
  212837    22 27.1 -01 19  G0III      6.781   0.026   0.658   0.514  4 6
  212882    22 25.8 +63 20  M4III      6.916   1.423   1.590   1.698  5 5*
  212883AB  22 26.8 +37 27  B2V        6.457  -0.952  -0.121  -0.077  4 6*
  212937    22 23.7 +78 15  B9         6.777  -0.099  -0.050  -0.017  4 2
  212943A   22 27.9 +04 42  K0III      4.789   0.708   1.076   0.785  4 3*
  212978    22 27.4 +39 49  B2V        6.153  -0.948  -0.122  -0.093  4 4
  212986    22 27.0 +56 26  B5III      6.592  -0.585  -0.109  -0.066  5 3
  212988    22 27.8 +31 50  K2         6.000   1.553   1.498   1.074  5 3
  212989AB  22 28.1 +12 15  K0V        7.116   0.375   0.902   0.687  4 5*
  213022    22 26.0 +70 46  gK2        5.479   1.051   1.239   0.880  4 2
  213025    22 28.2 +27 01  G8III      6.499   0.550   1.003   0.743  4 2
  213027    22 28.2 +24 48  B9 ^       6.786  -0.278  -0.036  -0.014  4 2
  213047    22 22.6 +81 56  F2 ^       7.086  -0.027   0.436   0.376  4 4
  213048    22 27.2 +61 55  K0 ^       6.625   0.738   1.041   0.744  4 2
  213050    22 27.7 +51 30  A0II       7.358   0.243   0.142   0.154  2 5
  213051/2  22 28.8 -00 01  F1IV+B9.5  3.659  -0.090   0.415   0.353  7 6*
  213061AB  22 28.1 +44 07  K5 ^       6.574   1.953   1.717   1.358  8 4*
  213087    22 27.1 +65 08  B0.5Ibe:   5.529  -0.805   0.342   0.343  4 8*
  213089    22 27.9 +51 35  A0 ^       7.571  -0.087   0.059   0.077  2 3
  213119    22 29.1 +09 08  K5IIIa     5.591   1.810   1.600   1.205  4 3
  213178    22 29.1 +29 02  K1III      7.168   0.885   1.178   0.840  4 4
  213179    22 29.2 +26 46  K2II       5.790   1.172   1.270   0.873  4 2
  213198    22 30.0 -12 55  F3IV       6.415   0.015   0.341   0.294  4 3
  213235AB  22 30.0 +04 26  F2V+F2V    5.501   0.025   0.385   0.313  4 2*
  213242    22 28.3 +64 05  K0         6.307   0.926   1.118   0.799  4 3
  213272    22 29.7 +35 44  A2V        6.573   0.051   0.044   0.015  4 3
  213306A   22 29.2 +58 25  F5Ib-G2Ib  3.827   0.383   0.679   0.537  2 4*
  213307    22 29.2 +58 24  B7IV/V     6.315  -0.405  -0.032  -0.006  8 2*
  213310/1  22 29.5 +47 42  M0II+B8V   4.324   0.916   1.717   1.358  2 3*
  213320    22 30.6 -10 41  A0IVs      4.838  -0.086  -0.045  -0.034  6 3
  213322    22 29.4 +54 15  B2IV       6.786  -0.667  -0.029   0.016  4 3
  213323    22 30.0 +32 34  B9.5V      5.643  -0.090  -0.033  -0.027  5 3
  213340    22 30.1 +31 13  A0 ^       6.597   0.128   0.050   0.038  4 4
  213388AB  22 29.9 +52 25  G5III      6.528   0.552   1.021   0.742  4 2*
  213389A   22 30.1 +49 21  K2III      6.363   0.860   1.192   0.892  6 5*
  213403    22 26.7 +78 47  A2m        5.843   0.124   0.156   0.099  4 1
  213417    22 26.0 +80 42  K0 ^       6.698   0.875   1.121   0.811  4 3
  213420    22 30.5 +43 07  B2IV       4.509  -0.931  -0.075  -0.036  4 3
  213428    22 31.3 -02 55  K0         6.159   0.827   1.115   0.782  4 5
  213429    22 31.3 -06 33  F7V        6.157  -0.102   0.569   0.476  4 3
  213464    22 31.7 -10 54  A8III      6.405   0.018   0.288   0.273  4 2
  213470    22 30.3 +57 14  A3Ia       6.687   0.279   0.527   0.545  6 7*
  213470/1  22 30.3 +57 14  A3Ia+K0p   6.648   0.268   0.541   0.559  2 3*
  213471    22 30.3 +57 14  K0IIIp     9.122  -0.208   0.219   0.214  1 -*
  213530    22 30.5 +61 37  A0 ^       6.981  -0.238   0.030   0.074  4 5
  213534    22 31.6 +29 33  A5m        6.330   0.106   0.211   0.156  4 4*
  213558A   22 31.3 +50 17  A1V        3.771   0.015   0.018  -0.012  4 2*
  213571    22 30.0 +70 10  B1V        7.179  -0.788  -0.048  -0.017  4 7*
  213575    22 32.6 -06 28  G2V        6.951   0.004   0.677   0.538  4 3
  213593    22 22.8 +85 04  K0 ^       7.166   0.661   0.997   0.723  4 5
  213617    22 32.6 +20 14  F1V        6.432  -0.069   0.341   0.282  4 5
  213618    22 32.5 +19 37  K5 ^       7.134   1.803   1.571   1.232  4 3
  213619    22 32.7 +13 03  F2III      6.557   0.007   0.333   0.303  4 4
  213644    22 32.8 +15 52  K0         6.360   1.027   1.210   0.860  4 3
  213660A   22 32.4 +39 47  A6V        5.885   0.222   0.171   0.149  4 2*
  213720    22 32.3 +54 02  G8III      6.413   0.731   1.070   0.739  4 2
  213780    22 34.1 -09 37  K0 ^       6.556   0.999   1.243   0.898  4 3
  213789A   22 34.0 -01 34  G6III      5.881   0.551   1.021   0.729  4 4*
  213798    22 29.9 +78 49  A3V        5.469   0.105   0.072   0.058  4 4
  213835AB  22 33.6 +40 49  K0 ^       6.539   1.086   1.283   0.891  4 3*
  213893    22 34.6 +00 36  M0+III     6.720   1.771   1.596   1.245  4 2*
  213909    22 33.4 +55 56  K5 ^       7.414   1.135   1.397   1.006  2 2
  213930    22 33.7 +56 37  G8III-IV   5.725   0.566   0.973   0.710  4 6*
  213947    22 34.6 +26 36  K2 ^       6.874   1.579   1.509   1.087  4 6
  213973/4  22 33.0 +69 55  A9III      6.008  -0.012   0.319   0.277  4 4*
  213976A   22 34.5 +40 46  B1.5V      7.014  -1.006  -0.103  -0.057  6 3*
  213992    22 34.8 +29 57  K3III      7.151   1.289   1.330   0.917  4 2
  213998    22 35.4 -00 07  B9IV-Vn    4.038  -0.282  -0.076  -0.060  4 2
  214007    22 33.9 +61 47  A2 ^       6.566   0.171   0.153   0.127  4 5
  214019AB  22 33.3 +70 22  A0V        6.277  -0.024   0.002   0.021  4 3*
  214035    22 32.3 +76 14  A2V        5.705   0.107   0.009   0.042  4 2
  214071    22 32.9 +74 04  K2 ^       6.978   1.296   1.466   1.095  4 3
  214097    22 35.3 +45 09  K5 ^       6.980   1.294   1.413   0.982  4 2
  214113    22 35.8 +19 43  K0 ^       7.074   0.552   0.986   0.687  4 2
  214128    22 35.8 +20 16  K0 ^       6.625   0.854   1.139   0.809  4 3
  214132    22 36.3 -07 40  F0 ^       7.025   0.055   0.405   0.340  4 3
  214165    22 35.0 +60 50  F2V        7.083  -0.141   0.393   0.373  4 3
  214167    22 35.9 +39 38  B2V        6.463  -1.029  -0.142  -0.099  4 3*
  214168A   22 35.9 +39 38  B2Ve       5.739  -1.112  -0.145  -0.074  4 >*
  214200    22 36.1 +35 35  K0         6.125   0.635   1.027   0.735  4 4*
  214203    22 36.6 +11 42  A1III      6.425   0.079   0.025   0.011  4 2
  214240    22 35.9 +50 04  B3V        6.289  -0.691  -0.056  -0.015  4 2*
  214245    22 36.7 +13 09  K5III      7.051   1.835   1.591   1.196  4 3
  214263    22 36.4 +37 51  B2V        6.845  -0.992  -0.125  -0.092  4 4
  214265AB  22 36.6 +27 47  K0III      7.175   0.661   1.022   0.724  4 2*
  214279    22 35.9 +56 04  A3V        6.389   0.117   0.087   0.077  4 3
  214298    22 37.1 +12 35  K5         6.298   1.574   1.474   1.059  4 3
  214313    22 36.8 +35 39  K5         6.290   1.485   1.440   1.027  4 3
  214350    22 37.2 +23 28  A5 ^       7.146  -0.014   0.298   0.246  4 3
  214376A   22 37.8 -04 14  K2III      5.041   0.984   1.170   0.804  4 3*
  214393    22 35.7 +70 15  K0 ^       7.295   0.666   1.026   0.745  4 8*
  214398    22 37.6 +24 00  A3 ^       7.025   0.055   0.184   0.145  4 2
  214421    22 37.2 +42 49  K5 ^       6.866   1.579   1.494   1.075  4 3
  214448AB  22 38.4 -07 54  G0III+F0V  6.249   0.386   0.803   0.626  4 2*
  214454    22 37.4 +51 33  A8IV       4.645   0.097   0.246   0.223  6 2
  214470    22 35.8 +73 39  F3III-IV   5.085   0.089   0.392   0.320  4 3
  214546    22 38.8 +04 32  A3 ^       6.822   0.061   0.189   0.151  4 2
  214557    22 38.2 +45 50  F8 ^       7.067  -0.068   0.572   0.475  4 4
  214558    22 38.3 +45 11  G2III+A4V  6.395   0.307   0.769   0.621  4 3
  214567AB  22 38.9 +19 31  G8II       5.851   0.457   0.944   0.692  4 1*
  214572    22 39.3 -10 02  G0 ^       6.952  -0.011   0.619   0.493  4 3
  214584    22 37.6 +63 46  K0 ^       6.671   0.999   1.162   0.818  4 5
  214588    22 38.6 +44 40  A0 ^       7.181  -0.028   0.038   0.039  4 3
  214608AB  22 38.8 +44 19  F9V+F9V    6.839  -0.153   0.587   0.493    s*
  214652A   22 39.1 +37 23  B2V        6.821  -0.935  -0.101  -0.070  4 8*
  214665A   22 38.6 +56 48  M4III      5.110   1.735   1.644   1.779  4 v*
  214680A   22 39.3 +39 03  O9V        4.882  -1.296  -0.185  -0.131  9 4*
  214686    22 40.1 -09 22  F7V+F7V    6.896  -0.127   0.523   0.443  4 2
  214697    22 39.4 +40 36  K2 ^       7.866   0.959   1.182   0.865  2 4
  214698    22 39.8 +19 41  A2V        6.343   0.095   0.027   0.012  4 2
  214710    22 37.2 +75 22  M1IIIab    5.802   1.879   1.621   1.298  7 3
  214712    22 39.5 +38 45  F0         6.962   0.016   0.282   0.229  4 2
  214714A   22 39.6 +37 36  G3Ib-II    6.040   0.223   0.885   0.667  4 2*
  214716    22 39.5 +37 21  K0 ^       6.654   0.495   0.974   0.703  4 3
  214722    22 40.2 -06 32  G0 ^       7.189   0.080   0.712   0.571  4 3
  214734    22 38.6 +63 35  A3IV       5.197   0.145   0.061   0.061  4 3
  214764    22 39.1 +58 56  F0 ^       7.024   0.041   0.337   0.305  4 4
  214780    22 39.6 +51 09  F5 ^       6.804  -0.077   0.427   0.378  4 3
  214786    22 40.5 +04 35  K0 ^       6.825   0.729   1.088   0.809  3 3
  214806    22 40.1 +40 40  Ma ^       6.784   1.839   1.760   1.707  4 7*
  214810AB  22 40.8 -03 33  F6V        6.312  -0.156   0.531   0.441  4 2*
  214821    22 40.1 +41 19  K0 ^       7.505   0.562   1.004   0.741  6 4
  214825    22 40.5 +20 02  F3V        7.274  -0.054   0.343   0.290  2 3*
  214850AB  22 40.9 +14 33  G3V+G8V    5.739   0.059   0.726   0.587  4 2*
  214868    22 40.5 +44 17  K3III      4.506   1.251   1.347   0.960  5 4
  214873    22 41.4 -12 14  K2 ^       6.772   1.396   1.421   1.023  4 2
  214878    22 40.3 +53 51  K0III      5.936   0.526   0.968   0.687  5 2
  214923A   22 41.5 +10 50  B8V        3.411  -0.278  -0.087  -0.059  4 3*
  214929    22 41.1 +36 16  K5 ^       6.656   1.957   1.735   1.342  5 5
  214946    22 41.2 +45 01  A5 ^       7.179   0.137   0.308   0.255  6 5*
  214976    22 41.0 +51 46  K2 ^       6.769   1.544   1.574   1.129  4 3
  214979    22 41.5 +30 58  K5         6.376   1.864   1.634   1.257  5 4
  214983A   22 42.1 -05 06  Ma ^       6.270   1.689   1.658   1.854  4 v*
  214993A   22 41.5 +40 14  B2III      5.201  -1.101  -0.127  -0.073  4 7*
  214994    22 41.8 +29 18  A1IV       4.802   0.039  -0.012  -0.015    s
  214995    22 42.0 +14 31  gK0        5.937   0.855   1.141   0.814  4 2
  215030    22 41.6 +41 33  G9III      5.941   0.529   1.029   0.763  4 3
  215093    22 42.8 +00 14  F0,A8      6.974   0.075   0.316   0.273  4 3
  215097    22 43.0 -10 06  K0 ^       7.053   0.584   1.000   0.721  4 2
  215114AB  22 43.1 -08 19  A5V        6.468   0.144   0.162   0.141  4 2*
  215128    22 42.9 +04 58  K2 ^       6.786   1.830   1.636   1.242  5 4
  215129AB  22 43.0 +01 13  A3 ^       6.939   0.150   0.231   0.176  4 3*
  215143    22 43.2 -06 58  A0Vn       6.404  -0.115  -0.031  -0.038    s
  215159    22 42.3 +53 55  K2         6.128   1.766   1.688   1.198  4 4
  215182A   22 43.0 +30 13  G2II+F0V   2.936   0.423   0.874   0.637  4 4*
  215191    22 42.9 +37 48  B1V        6.418  -1.025  -0.090  -0.065  4 3
  215242T   22 43.1 +47 10  A1V+G:     6.411  -0.185   0.474   0.528  4 3*
  215243    22 43.7 +10 56  G8IV       6.516  -0.124   0.482   0.399  4 4
  215252    22 42.9 +54 45  K2 ^       7.369   1.437   1.494   1.085  4 5
  215257    22 43.8 +03 53  F8 ^       7.419  -0.238   0.520   0.474  1 -
  215318/9  22 39.4 +81 24  F8 ^       6.841   0.394   0.767   0.623  4 2*
  215322    22 43.3 +56 25  F0 ^       6.922   0.037   0.284   0.254  4 3
  215344    22 43.7 +47 25  K0 ^       6.788   1.065   1.384   0.999  4 4
  215359T   22 44.1 +39 28  K5III+K2   5.941   1.581   1.556   1.149  4 2*
  215371    22 43.1 +65 20  B1.5V      6.766  -0.843  -0.022  -0.004  4 6
  215373AB  22 44.1 +41 49  K0III      5.114   0.617   0.991   0.689  5 3*
  215383    22 43.4 +62 40  G5 ^       6.742   0.443   0.925   0.687  4 4
  215398    22 41.6 +77 37  A2 ^       7.333   0.154   0.209   0.180  4 4
  215427    22 44.3 +49 25  K5 ^       7.072   1.825   1.779   1.353  4 8*
  215442    22 44.3 +51 27  F8 ^       7.523  -0.073   0.551   0.483  4 3
  215445    22 44.8 +24 23  G8/K0III   7.258   0.479   0.943   0.681  4 4*
  215473    22 44.9 +39 12  K5         6.471   1.652   1.547   1.124  4 6
  215510    22 45.5 +19 22  gG6        6.285   0.704   1.072   0.764  4 2
  215518    22 44.8 +52 31  K2         6.429   1.806   1.611   1.177  4 3
  215549AB  22 45.6 +30 27  K1III-IV   6.392   0.488   0.949   0.727  4 1*
  215553    22 46.2 -11 10  Ma ^       6.655   1.991   1.719   1.520  2 4*
  215566    22 45.4 +44 45  B9 ^       7.005  -0.365  -0.020  -0.004  5 4
  215588    22 45.1 +58 09  F5         6.457  -0.196   0.436   0.376  6 2
  215633    22 45.6 +52 53  K0 ^       7.009   0.796   1.143   0.838  4 3
  215638    22 46.5 +07 35  F5III      6.905   0.063   0.446   0.366  4 1
  215648AB  22 46.7 +12 10  F6III/IV   4.207  -0.146   0.502   0.427  4 9*
  215664    22 46.2 +44 33  F0III-IV   5.847   0.013   0.350   0.302  4 2*
  215665    22 46.5 +23 34  G8IIIa*    3.962   0.747   1.095   0.736  4 2
  215705    22 46.4 +46 13  K5 ^       6.551   1.704   1.546   1.136  4 2
  215757    22 46.5 +54 52  A0         6.866   0.028   0.051   0.100  4 3
  215762    22 47.4 +14 07  K2 ^       6.942   1.310   1.279   0.882  4 3
  215766A   22 47.7 -14 03  A0V        5.693  -0.220  -0.028  -0.023  7 3*
  215812AB  22 47.8 -04 14  G5V        6.685  -0.058   0.662   0.538  5 2*
  215867    22 44.1 +80 26  K0 ^       7.033   0.559   0.973   0.711  4 3
  215869    22 47.3 +53 23  A2 ^       6.862   0.180   0.159   0.141  4 3
  215870    22 47.6 +47 38  K5         8.574   1.508   1.423   1.032  2 8
  215874    22 48.5 -10 33  A9III-IV   6.209   0.123   0.270   0.245  4 3*
  215896    22 47.8 +47 49  A0 ^       8.204  -0.051   0.033   0.065  2 3
  215907    22 47.4 +58 29  B9.5IV     6.335  -0.004   0.008   0.032  6 3
  215943    22 48.2 +37 25  gG8        5.828   0.666   1.041   0.745  4 2*
  215953    22 48.1 +49 35  M3III      6.843   1.775   1.633   1.648  4 5
  215955AB  22 48.5 +31 06  B9 ^       7.442   0.092   0.047   0.019  2 3*
  216014    22 47.9 +65 04  B0.5IVe+   6.843  -0.842   0.294   0.287  7 v*
  216032A   22 49.6 -13 36  M0III      4.039   1.858   1.615   1.250  6 5*
  216046    22 49.2 +23 54  K2II-III   7.650   0.911   1.145   0.809  4 5
  216048    22 49.5 +10 29  F0IV-V     6.548  -0.003   0.283   0.248  4 2
  216057    22 48.8 +54 25  B5Vne      6.135  -0.604  -0.070  -0.044  5 3
  216065    22 49.0 +49 34  A2 ^       7.416   0.091   0.132   0.083  1 -
  216102    22 48.7 +62 56  K0         6.081   0.983   1.213   0.880  4 3
  216106    22 49.3 +50 59  G0 ^       6.769  -0.105   0.550   0.480  4 2
  216120    22 49.6 +42 38  A2 ^       7.350   0.193   0.147   0.112  5 3
  216131    22 50.0 +24 36  G8III      3.511   0.496   0.951   0.682  4 1
  216172AB  22 49.0 +68 34  F5V        6.203  -0.093   0.415   0.363  6 2*
  216174    22 49.8 +55 54  K1III      5.453   0.968   1.188   0.882  4 3
  216178    22 50.6 +04 04  K0 ^       7.137   0.836   1.111   0.802  4 4
  216182    22 50.8 -07 19  K0 ^       7.017   0.953   1.214   0.850  4 2
  216200    22 50.4 +41 57  B3IV:e     5.908  -0.677   0.101   0.143  4 4*
  216201    22 50.7 +19 08  K0         6.522   0.822   1.124   0.768  4 2
  216206    22 50.2 +50 41  G4Ib       6.247   0.725   1.141   0.816  4 3
  216227AB  22 49.6 +66 33  B6Vn       7.000  -0.442   0.059   0.066  4 4*
  216228    22 49.7 +66 12  K0III      3.513   0.763   1.064   0.750  4 3
  216255AB :22 50.7 +51 07  A0 ^       8.801  -0.330   0.030   0.098  1 -*
  216275    22 50.8 +52 04  G0 ^       7.221  -0.137   0.590   0.489  4 3
  216276    22 51.1 +34 23  F2 ^       7.366  -0.054   0.405   0.345  4 3
  216285AB  22 51.4 +26 23  A7IV/V     6.946   0.087   0.245   0.195  4 4*
  216296    22 51.7 +04 47  F0 ^       7.093   0.059   0.351   0.302  4 2
  216306    22 51.1 +52 16  F0 ^       7.429   0.025   0.258   0.204  4 3
  216308    22 51.8 +15 05  A0 ^       7.021   0.050   0.083   0.066  4 8
  216321    22 51.2 +48 44  B9 ^       6.881  -0.574  -0.062  -0.021  4 4
  216323    22 51.6 +32 49  A2 ^       7.176   0.089   0.181   0.142  4 6
  216350    22 50.8 +66 44  K2 ^       7.100   1.448   1.410   1.022  4 4
  216369A   22 51.8 +41 19  A0         7.077  -0.238   0.015   0.031  4 3*
  216380AB  22 51.4 +61 42  G8III+G2IV 5.625   0.255   0.771   0.599  4 2*
  216383    22 52.4 +15 53  K2 ^       7.022   1.473   1.415   1.024  4 4
  216384    22 52.3 +10 25  F5 ^       6.858  -0.132   0.392   0.332  4 4
  216385A   22 52.4 +09 50  F7IV       5.160  -0.148   0.485   0.411  3 6*
  216386    22 52.6 -07 35  M2.5IIIa   3.713   1.643   1.687   1.413 10 v*
  216394    22 51.7 +53 02  A0 ^       7.265   0.360   0.243   0.222  4 3
  216397A   22 52.0 +43 19  M0III      4.953   1.875   1.612   1.243  4 3*
  216400    22 52.5 +03 33  A0 ^       6.649   0.213   0.156   0.108  4 3
  216402    22 52.8 -10 04  F8 ^       6.745  -0.104   0.528   0.438  4 3
  216411    22 51.6 +59 01  B1Ia       7.251  -0.655   0.596   0.594  4 7*
  216413A   22 51.8 +53 11  A5 ^       8.050  -0.107   0.401   0.350  1 -*
  216417    22 52.6 +10 13  F5 ^       7.278  -0.133   0.470   0.411  3 6
  216425    22 51.5 +62 58  G5 ^       6.668   0.132   0.747   0.603  4 3
  216446AB  22 47.5 +83 09  K3III      4.773   1.195   1.298   0.936  4 2*
  216451    22 52.6 +35 20  A2 ^       7.143   0.240   0.148   0.125  4 3
  216489    22 53.0 +16 50  K1.5IIIe   5.663   0.763   1.145   0.837  2 3*
  216494    22 53.5 -11 37  B9III      5.795  -0.361  -0.080  -0.047  4 4*
  216503    22 53.5 -05 59  A2 ^       6.942   0.113   0.316   0.242  8 3
  216508    22 49.7 +80 22  K0 ^       7.013   0.748   1.053   0.761  3 3
  216511    22 52.8 +46 33  B9 ^       6.830  -0.354  -0.026  -0.006  4 2
  216512    22 52.9 +38 37  Ma ^       6.948   1.956   1.752   1.376  5 4
  216523    22 52.9 +50 25  B8V        6.467  -0.451  -0.047  -0.020 27 1*
  216534    22 53.0 +49 52  B3V        8.520  -0.758  -0.010   0.039 14 3*
  216538    22 53.2 +40 10  B7III-IV   6.327  -0.544  -0.063  -0.039  5 2*
  216565    22 53.9 +01 51  K5 ^       6.818   1.901   1.707   1.292  4 7*
  216567    22 54.1 -12 11  K0 ^       6.861   1.491   1.443   1.031  4 3
  216582B   22 52.5 +67 60  F5 ^       7.563  -0.160   0.431   0.400  4 6*
  216595    22 53.1 +60 06  sgK2       6.025   1.824   1.803   1.299  7 3
  216606A   22 52.7 +67 59  F2 ^       6.983  -0.113   0.418   0.379  5 3*
  216608AB  22 53.7 +44 45  A3m+F6V    5.773   0.062   0.290   0.233  4 2*
  216625    22 54.1 +19 54  F8 ^       7.023  -0.119   0.527   0.426  4 3
  216635    22 54.3 +17 48  K0         6.618   0.565   1.021   0.766  4 3
  216637    22 54.6 -07 12  K3III      6.206   1.251   1.316   0.913  6 2
  216646    22 54.1 +40 23  K0III      5.818   0.980   1.178   0.803  4 1
  216672    22 54.6 +16 57  S5,1       6.196   1.982   1.863   1.817  2 2*
  216701    22 55.0 +01 04  A7III      6.115   0.185   0.196   0.151  4 2
  216718AB  22 55.2 -04 59  K0III/IV   5.739   0.425   0.899   0.668  4 2*
  216720    22 48.2 +84 47  K0 ^       7.106   0.861   1.105   0.787  4 5
  216730    22 54.3 +56 20  G8III      6.865   0.466   0.952   0.712  4 4
  216735    22 55.2 +08 49  A1V        4.908   0.037  -0.005  -0.009    s
  216756    22 55.0 +37 05  F5II       5.915  -0.142   0.401   0.359  4 2
  216831A   22 55.7 +36 21  B7III HgMn 5.742  -0.470  -0.052  -0.009  4 2*
  216850    22 55.8 +44 18  K0 ^       6.828   0.282   0.880   0.680  5 2
  216900AB  22 56.9 +11 51  A3Vs       6.528   0.076   0.155   0.122  4 2*
  216912    22 56.1 +58 12  B9Ip       7.076  -0.541  -0.063  -0.026  4 3
  216916A   22 56.4 +41 36  B2IV       5.595  -1.041  -0.126  -0.093  4 3*
  216928    22 56.2 +56 27  B9 ^       7.246  -0.454   0.106   0.112  2 4*
  216931AB  22 57.1 -03 15  A0         6.592   0.182   0.247   0.176  4 2*
  216945    22 56.0 +62 26  gK2        6.550   2.051   1.866   1.418  4 4
  216946    22 56.4 +49 44  K5Ib       5.008   1.835   1.839   1.363  5 5*
  216953    22 57.3 -04 49  G9III      6.313   0.519   0.982   0.708  4 2
  217014    22 57.5 +20 46  G2.5IVa    5.459   0.055   0.676   0.517  4 2*
